"","datetime","fog_total_solids_pct","fog_VS_pct","fog_total_volatile_acids_mgl","fog_chemical_oxygen_demand_mgl","food_total_solids_pct","PS_total_solids_avg_pct","food_VS_pct","food_total_volatile_acids_mgl","food_chemical_oxygen_demand_mgl","PS_volatile_acids_mgl","PS_soluble_chemical_oxygen_demand_mgl","TWAS_total_solids_pct","TWAS_total_volatile_acids_mgl","TWAS_soluble_chemical_oxygen_demand_mgl","PD1_start_time_feed_hrs","PD1_total_hours_of_feed_hrs","PD2_stop_time_feed_hrs","PD1_alkalinity_mgl","PD1_sCOD_mgl","PD1_VS_pct","PD2_COD_mgl","PD2_TS_pct","fog_soluble_chemical_oxygen_demand_mgl","food_soluble_chemical_oxygen_demand_mgl","PS_VS_avg_pct","PS_chemical_oxygen_demand_mgl","PS_total_alkalinity_mgl","comments_digester_1_ac","comments_digester_2_ac","TWAS_VS_pct","TWAS_chemical_oxygen_demand_mgl","TWAS_total_alkalinity_mgl","PD1_stop_time_feed_hrs","PD2_start_time_feed_hrs","PD2_total_hours_of_feed_hrs","PD1_volatile_acids_mgl","PD1_ph_su","PD1_temperature_degf","PD1_gas_generation_cfday","PD1_gas_generation_cfhr","PD1_COD_mgl","PD1_TS_pct","PD2_alkalinity_mgl","PD2_sCOD_mgl","PD2_VS_pct","PD2_volatile_acids_mgl","PD2_ph_su","PD2_temperature_degf","PD2_gas_generation_cfday","PD2_gas_generation_cfhr","fog_feed_volume_gal","fog_loading_rate_lb1000ft3xd","food_feed_volume_gal","food_loading_rate_lb1000ft3xd","PS_feed_volume_gal","PS_loading_rate_lb1000ft3xd","TWAS_feed_volume_gal","TWAS_loading_rate_lb1000ft3xd","PD_target_organic_loading_rate_pct","PD_organic_loading_rate_pct","PD_organic_loading_rate_7dayavg_pct","PD1_volatile_solids_reduction_pct","PD1_va_alk_ratio_mgl","PD1_methane_pct","PD1_co2_pct","PD2_volatile_solids_reduction_pct","PD2_va_alk_ratio_mgl","PD2_methane_pct","PD2_co2_pct","daily_ccr_AD2_Influent","daily_ccr_AD2","daily_ccr_AD1"
"95",2020-01-29,4.53,97.9,NA,NA,24.7,5.4,85.9,NA,NA,2090,NA,3.3,1040,NA,7.45,5.75,13.2,5150,NA,70.6,12800,1.9,NA,NA,87.6,78500,940,NA,NA,84.1,49200,1540,13.2,7.45,5.75,51,7.28125000000001,100.0525,71.73,2.94,24400,1.9,5140,NA,71.3,50,7.29791666666667,100.003645833333,74.64,3.05916666666667,8.05,960.031464877067,0.77,439.328659498177,8.99,1143.579208311,5.39,402.260504443875,40,47.5132487355703,29.9506147712704,69.9407751848982,NA,NA,NA,68.9023165096027,NA,NA,NA,33.9080459770115,311.605162523901,305.648183556405
"96",2020-01-30,1.01,91.5,NA,NA,24.4,4.8,89.2,NA,NA,1730,3500,6.1,1540,6000,7.5,5.75,13.25,5068,1110,71,28900,1.9,NA,NA,88.8,85000,960,NA,NA,85.4,89000,2380,13.25,7.5,5.75,48,7.25625,100.031354166667,75.37,3.08916666666667,30500,1.9,5240,900,71.7,47,7.33645833333333,100.0359375,83.7,3.43,8.05,200.053908742791,0.77,450.665278251517,8.99,1030.439712816,5.39,755.066433124319,40,26.7101395834541,30.6286210293431,68.887787720679,NA,NA,NA,67.8039003670969,NA,NA,NA,48.554441260745,409.644492131617,378.920487106017
"97",2020-01-31,4.67,92.2,NA,NA,25.8,4.7,85,NA,NA,1950,NA,5.9,2020,NA,7.5,5.75,13.25,5168,NA,70.6,23200,1.9,NA,NA,87.2,100500,1000,NA,NA,86.2,88500,2720,13.25,7.5,5.75,35,7.26770833333334,100.101458333333,72.75,2.97958333333333,20800,1.9,5160,NA,71.2,35,7.30312499999999,99.7520833333333,84.93,3.48,8.05,932.078252480858,0.77,454.085934722845,8.99,990.792539181,5.39,737.151469571095,40,44.5123964865406,34.2874427875703,66.1645148647023,NA,NA,NA,65.1660645243075,NA,NA,NA,46.7067879636109,436.818881118881,306.599300699301
"98",2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,6,13.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45,7.45,6,NA,7.27708333333334,100.044583333333,87.78,3.59875,NA,NA,NA,NA,NA,NA,7.28125,99.9971875,94.74,3.88291666666667,8.05,NA,0.77,NA,8.99,NA,5.39,NA,40,NA,34.2874427875703,NA,NA,NA,NA,NA,NA,NA,NA,49.3585810162991,429.533524904215,499.481339712919
"99",2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.15,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15,8,6.15,NA,7.29583333333334,99.9739583333333,94.9,3.88875,NA,NA,NA,NA,NA,NA,7.27708333333334,99.9509375,94.79,3.88625,8.05,NA,0.77,NA,8.99,NA,5.39,NA,40,NA,34.2874427875703,NA,NA,NA,NA,NA,NA,NA,NA,44.9298245614035,344.59872611465,496.95219123506
"100",2020-02-03,2.84,96.6,NA,NA,22.9,4.6,88.4,NA,NA,2070,NA,5.6,1810,NA,8,5.5,13.5,4988,NA,71.3,25400,1.9,NA,NA,88.6,64200,760,NA,NA,85.9,85800,2200,13.5,8,5.5,43,7.35625000000001,99.9328125,90.18,3.69583333333333,23900,1.9,5002,NA,71.7,45,7.26354166666667,99.9064583333333,93.71,3.84083333333333,8.05,593.881832387948,0.77,419.167078347259,8.99,985.2806150415,5.39,697.234147867552,40,37.582080536262,37.1156483337558,72.0125222313221,NA,NA,NA,71.4577077507532,NA,NA,NA,42.6514399205561,421.456888007929,592.721506442022
"101",2020-02-04,2.03,92,NA,NA,23.2,4.6,88.4,NA,NA,1790,NA,5.3,868,NA,9,5.45,14.45,5060,NA,71.1,24600,1.9,NA,NA,88.7,73400,740,NA,NA,86.5,84100,1840,14.45,9,5.45,47,7.34791666666667,99.8498958333334,85.44,3.5025,23500,1.9,5260,NA,71.5,35,7.35208333333334,99.830625,76.96,3.15416666666667,8.05,404.2857544425,0.77,424.658350116,8.99,986.39266991175,5.39,664.491508169547,40,33.4274800542271,37.9490690792108,69.2819971897976,NA,NA,NA,68.6756260730567,NA,NA,NA,35.8763029881862,286.658790826963,381.975677553857
"102",2020-02-05,2.01,91.6,NA,NA,23.5,4.4,80.6,NA,NA,1630,NA,6.5,1490,NA,8,6.3,14.3,5078,NA,70.6,23500,1.9,NA,NA,90.1,74800,900,NA,NA,86.9,100100,2260,14.3,8,6.3,41,7.35416666666667,99.9696875,87,3.56666666666667,24000,1.8,5072,NA,71.1,53,7.37708333333333,99.9645833333334,97.2,3.98625,8.05,398.56219728494,0.77,392.195243483146,8.99,958.3978973085,5.39,818.710935520926,40,30.7943388212446,34.6052870963457,65.0661180852639,NA,NA,NA,64.2100381693005,NA,NA,NA,34.6830188679245,154.11320754717,466.178867924528
"103",2020-02-06,3.59,89.8,NA,NA,25,3.8,89.4,NA,NA,1220,2850,6.7,1430,7625,8,6,14,5080,1020,71.6,24000,1.9,NA,NA,86.6,65600,920,NA,NA,86.6,105600,2340,14,8,6,50,7.35833333333333,100.0084375,78.92,3.23583333333333,24200,1.9,5056,1030,72.2,44,7.31249999999999,100.006979166667,89.15,3.65416666666667,8.05,697.871332665892,0.77,462.782518971983,8.99,795.5543841345,5.39,840.988685505802,40,41.4934623590074,37.5619516514563,65.9461879106649,NA,NA,NA,64.9196874055807,NA,NA,NA,40.2129963898917,106.818772563177,356.50036101083
"104",2020-02-07,0.91,79.3,NA,NA,23.7,5,83.1,NA,NA,1500,NA,5.5,1390,NA,8,6.5,14.5,5308,NA,70.4,21700,1.8,NA,NA,88.7,79100,940,NA,NA,83.3,81000,2500,14.5,8,6.5,35,7.32708333333334,100.016666666667,77.42,3.17208333333333,19300,1.8,5130,NA,71.2,34,7.26458333333333,99.4370833333333,88.73,3.63791666666667,8.05,156.21371223942,0.77,407.801470979754,8.99,1072.16594555625,5.39,664.056678957091,40,24.5198640472377,33.5634451635958,53.3428165007112,NA,NA,NA,51.501860712387,NA,NA,NA,43.0597222222222,174.767361111111,454.508333333333
"105",2020-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,5.95,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,7.45,5.95,NA,7.315625,100.004479166667,84.61,3.46833333333333,NA,NA,NA,NA,NA,NA,7.24479166666667,98.8578125,92.16,3.78,8.05,NA,0.77,NA,8.99,NA,5.39,NA,40,NA,33.5634451635958,NA,NA,NA,NA,NA,NA,NA,NA,48.3777777777778,202.120833333333,499.155555555556
"106",2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.45,13.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45,8,5.45,NA,7.290625,99.9845833333334,71.62,2.935,NA,NA,NA,NA,NA,NA,7.29375000000001,99.9476041666667,75,3.07416666666667,8.05,NA,0.77,NA,8.99,NA,5.39,NA,40,NA,33.5634451635958,NA,NA,NA,NA,NA,NA,NA,NA,54.7965277777778,218.805555555556,419.034027777778
"107",2020-02-10,2.75,96.5,NA,NA,23.7,5.8,91.2,NA,NA,2040,NA,7.3,1960,NA,8.15,5.3,13.3,5132,NA,71.8,26900,1.9,NA,NA,89.1,67700,1060,NA,NA,86.2,107700,2920,13.45,8.15,5.15,42,7.32083333333333,100.095833333333,74.95,3.07375,26000,1.9,5228,NA,72.3,44,7.309375,100.091875,75.71,3.10166666666667,8.05,574.466331576239,0.77,447.551072844207,8.99,1249.32112140825,5.39,912.068767435422,40,32.1045128778516,32.4679316319137,74.0480237578884,NA,NA,NA,73.395590297461,NA,NA,NA,61.1372822299652,291.230662020906,517.726829268293
"108",2020-02-11,1.06,85.9,NA,NA,25.6,4.3,82.3,NA,NA,1580,NA,7.3,3030,NA,8,6,14,5168,NA,71.1,24500,1.9,NA,NA,87.1,68700,1240,NA,NA,81.9,121000,3040,14,8,6,35,7.278125,100.0628125,92.16,3.77791666666667,22100,1.8,5196,NA,71.3,35,7.328125,100.0296875,79.4,3.25291666666667,8.05,197.107705531203,0.77,436.253795781517,8.99,905.430240336375,5.39,866.571137505349,40,26.3312245649756,31.0486805340634,54.1811868142694,NA,NA,NA,53.7321082412655,NA,NA,NA,68.8111111111111,345.563194444444,554.900694444444
"109",2020-02-12,1.01,91.4,NA,NA,23.5,4.4,86.8,NA,NA,1890,NA,7.6,2840,NA,7.5,5.8,13.3,5156,NA,71.6,24600,1.9,NA,NA,85.7,71200,1080,NA,NA,86.4,124900,2680,13.3,7.5,5.8,39,7.325,100.049270833333,89.25,3.65708333333333,26000,1.9,5246,NA,72.2,47,7.28645833333333,100.054270833333,86.02,3.52416666666667,8.05,199.83527059116,0.77,422.364108366466,8.99,911.5948923345,5.39,951.754180225655,40,25.0326795511745,29.8963486800494,64.2306594347702,NA,NA,NA,63.1524469262729,NA,NA,NA,48.3636363636364,327.912047302291,504.249815225425
"110",2020-02-13,1.5,92.1,NA,NA,23.6,4.5,87.6,NA,NA,1910,4000,7.6,2160,7625,7.45,5.85,13.3,5064,1040,71.8,26300,1.9,NA,NA,86.7,75000,900,NA,NA,86.9,121500,2520,13.3,7.45,5.85,46,7.35833333333333,99.9864583333333,78.87,3.2325,23300,1.9,5268,1000,72.5,42,7.26354166666667,99.9708333333333,83.25,3.41208333333333,8.05,299.058026216703,0.77,428.070724126138,8.99,943.191755713125,5.39,957.262016916776,40,27.6729177479913,27.1322397578461,66.3450787207947,NA,NA,NA,65.15194400844,NA,NA,NA,39.8796940194715,433.115438108484,477.853268428373
"111",2020-02-14,1.12,89.1,NA,NA,23.6,4.2,84.5,NA,NA,1840,NA,7.2,2110,NA,7.45,5.85,13.3,5268,NA,72,22400,1.9,NA,NA,85.2,64400,1140,NA,NA,85.7,108000,2880,13.3,7.45,5.85,42,7.29895833333333,100.001145833333,73.67,3.0225,22000,1.9,5286,NA,72,45,7.30416666666668,99.9834375,48.41,1.98833333333333,10.87,291.572666272834,0.77,412.744195629384,7.23,695.422471159776,4.34,719.821120577475,50,33.2293830399055,28.8741435563797,58.5735019697284,NA,NA,NA,58.5735019697284,NA,NA,NA,41.7951388888889,489.81875,465.447222222222
"112",2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,8,5.5,NA,7.31145833333333,100.03375,75.56,3.09791666666667,NA,NA,NA,NA,NA,NA,7.30729166666667,100.028333333333,30.15,1.23666666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,28.8741435563797,NA,NA,NA,NA,NA,NA,NA,NA,39.9597222222222,589.459722222222,515.910416666667
"113",2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,6.85,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15,7.3,6.85,NA,7.30833333333334,100.045625,81.33,3.33291666666667,NA,NA,NA,NA,NA,NA,7.29270833333334,100.042708333333,68.33,2.80083333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,28.8741435563797,NA,NA,NA,NA,NA,NA,NA,NA,24.88125,755.600694444444,618.731944444444
"114",2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,7,6.3,NA,7.27708333333333,99.956875,84.42,3.46125,NA,NA,NA,NA,NA,NA,7.296875,100.028854166667,141.97,5.82125,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,28.0665512260117,NA,NA,NA,NA,NA,NA,NA,NA,21.1346801346801,878.38468013468,498.664983164983
"115",2020-02-18,6.87,96.5,NA,NA,20.6,5.3,92.4,NA,NA,2720,NA,6.3,2100,NA,8,6.3,14.3,5148,NA,71.4,26500,2,NA,NA,87.1,80400,1760,NA,NA,86.6,94800,2600,14.3,8,6.3,33,7.26875,100.054895833333,71.34,2.92625,23000,1.8,5156,NA,73.6,45,7.33125,99.9816666666667,2.37,0.09875,10.87,1937.02458081717,0.77,393.959388089858,7.23,897.12685938265,4.34,636.457939460422,50,60.3167936448468,36.5629434959795,74.2500742500743,NA,NA,NA,71.244714101857,NA,NA,NA,19.5645833333333,788.839583333333,527.027777777778
"116",2020-02-19,3.11,94,NA,NA,21.6,4.7,92.4,NA,NA,2090,NA,7.3,2080,NA,8,5,13,5060,NA,72.2,29700,2,NA,NA,90.3,68700,760,NA,NA,86.9,108700,2400,13,8,5,49,7.17916666666667,99.8677083333333,71.89,2.94875,27500,1.8,4870,NA,73.9,47,7.37916666666666,99.7910416666667,50.67,2.07625,10.87,854.160185768401,0.77,413.083630230142,7.23,824.79390505511,4.34,740.037800241043,50,44.7461166367208,41.4913027673661,74.0002057759733,NA,NA,NA,71.6546750460487,NA,NA,NA,17.0460251046025,635.258019525802,468.44839609484
"117",2020-02-20,1.99,93.8,NA,NA,27.1,4,81.4,NA,NA,1390,3150,5.4,1340,4375,8.5,NA,NA,5100,1100,74.7,26100,1.9,NA,NA,88.4,58700,1020,NA,NA,86.4,84400,1860,NA,8.5,NA,44,7.24375,99.9775,75.82,3.10791666666667,23600,1.8,4910,1070,72.8,42,7.44583333333333,99.8142708333333,92.6,3.79583333333333,10.87,545.389781062808,0.77,456.56851414436,7.23,687.18250000586,4.34,544.275479736528,50,44.8621381712551,45.7886078731821,57.8204404291361,NA,NA,NA,61.764705882353,NA,NA,NA,18.5858234885337,542.269631688673,458.248783877693
"118",2020-02-21,5.14,95.4,NA,NA,24.9,4.4,89.8,NA,NA,1780,NA,6.5,1730,NA,7.5,5.5,13,5180,NA,71.9,24700,1.8,NA,NA,88.1,66000,960,NA,NA,85.4,103200,2900,13,7.5,5.5,45,7.24583333333334,100.050208333333,86.28,3.5375,24000,1.8,5064,NA,73.2,41,7.49166666666666,100.005,91.45,3.74875,10.87,1432.72412961842,0.77,462.79424145583,7.23,753.335475967963,4.34,647.563697706075,50,57.5023747854428,51.8568558095664,70.5394232037995,NA,NA,NA,68.5518601583663,NA,NA,NA,20.8305555555556,575.891666666667,552.057638888889
"119",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,5.7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8.3,5.7,NA,7.29166666666667,100.005416666667,84.82,3.47916666666667,NA,NA,NA,NA,NA,NA,7.47187500000001,99.9876041666667,91.32,3.74333333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,51.8568558095664,NA,NA,NA,NA,NA,NA,NA,NA,17.88125,588.877777777778,595.020138888889
"120",2020-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,5.85,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,7.45,5.85,NA,7.30833333333334,99.7719791666667,83.76,3.43416666666667,NA,NA,NA,NA,NA,NA,7.40520833333333,99.97125,87.98,3.60666666666667,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,51.8568558095664,NA,NA,NA,NA,NA,NA,NA,NA,16.8436414176511,636.573314801946,616.619874913134
"121",2020-02-24,1.33,88.8,NA,NA,20,5.1,92.7,NA,NA,1770,NA,6.3,1390,NA,7.25,5.75,13,4988,NA,72,28400,1.8,NA,NA,89,25800,960,NA,NA,84.3,94800,2680,13,7.25,5.75,44,7.32708333333333,99.8669791666667,86.49,3.545,25300,1.7,4938,NA,73.2,42,7.38437499999999,99.9992708333334,86.07,3.52791666666667,10.87,345.076741396974,0.77,383.726676710901,7.23,882.104459142137,4.34,619.554322130642,50,32.6749952682563,48.0204837013044,67.241101626671,NA,NA,NA,65.2038567029565,NA,NA,NA,17.0458970792768,525.374130737135,645.224617524339
"122",2020-02-25,2.01,92.3,NA,NA,25.4,5.2,87.3,NA,NA,1920,NA,6.3,1890,NA,7.5,5.8,13.3,5000,NA,72.6,20800,1.8,NA,NA,89.3,62000,980,NA,NA,84.6,84400,2840,13.3,7.5,5.8,39,7.303125,100.059895833333,73.6,3.01833333333333,21700,1.8,4942,NA,72.5,39,7.41979166666665,100.051666666667,28.5,1.16708333333333,10.87,542.061846289633,0.77,458.944556349668,7.23,902.432312507695,4.34,621.759141782353,50,39.6407117126469,43.8852673148644,65.1462435086053,NA,NA,NA,65.3208177960654,NA,NA,NA,20.1760612386917,519.867084203201,678.413361169102
"123",2020-02-26,26.7,99.1,NA,NA,21.3,4.4,90.7,NA,NA,1530,NA,6.9,2560,NA,7.3,5.85,13.15,4920,NA,71.8,28600,1.8,NA,NA,86.8,68600,880,NA,NA,85.4,110800,2900,13.15,7.3,5.85,47,7.27708333333333,100.047395833333,86.09,3.53041666666667,26800,1.7,5136,NA,73,40,7.46145833333333,100.044375,73.54,3.01166666666667,10.87,7731.00576978046,0.77,399.851889970095,7.23,742.219288467868,4.34,687.413771411064,50,85.046446863406,51.9453333602014,73.2729908702638,NA,NA,NA,71.6185799058728,NA,NA,NA,19.8881167477415,577.539958304378,582.435024322446
"124",2020-02-27,2.69,93.8,NA,NA,23.2,4.8,89.8,NA,NA,1990,4400,6.3,1730,6625,7.3,6.85,13,4948,1310,72.2,22000,1.8,NA,NA,87.6,54600,1060,NA,NA,85.2,87700,3080,14.15,7.3,5.7,39,7.25624999999999,100.036041666667,75.76,3.10583333333333,22200,1.7,4900,980,72.8,42,7.44166666666667,100.082291666667,85.94,3.52333333333333,10.87,737.235432692942,0.77,431.197847460853,7.23,817.156384622353,4.34,626.168781085774,50,44.7374175052469,51.9203892269998,68.2282456862793,NA,NA,NA,67.2575427477389,NA,NA,NA,20.9784572619875,574.814454482279,555.038915913829
"125",2020-02-28,0.84,86.7,NA,NA,24.6,6.1,83.2,NA,NA,2340,NA,6.2,2090,NA,7.35,6.1,NA,5006,NA,71.5,23400,1.7,NA,NA,88.5,70600,880,NA,NA,84.5,85400,3000,13.45,13.45,NA,36,7.25833333333333,100.055833333333,63.99,2.62416666666667,22300,1.7,4892,NA,72.1,38,7.39479166666666,100.032708333333,72.96,2.99,10.87,212.789142810225,0.77,423.614381746351,7.23,1049.13878005702,4.34,611.166674884188,50,27.7093671961755,45.9617877091463,58.2237161875233,NA,NA,NA,56.9671921236846,NA,NA,NA,20.3688239387613,555.582463465553,536.990953375087
"126",2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28125,99.989375,82.25,3.3725,NA,NA,NA,NA,NA,NA,7.39062499999999,99.9653125,66.25,2.71083333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,45.9617877091463,NA,NA,NA,NA,NA,NA,NA,NA,16.8957609451008,630.109798471161,363.251563585823
"127",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15,6.15,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,7.15,6.15,NA,7.25729166666666,99.9740625,96.69,3.96541666666667,NA,NA,NA,NA,NA,NA,7.38541666666667,99.9620833333333,81.44,3.33958333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,45.9617877091463,NA,NA,NA,NA,NA,NA,NA,NA,16.6455872133426,651.651841556637,569.278665740097
"128",2020-03-02,2.64,93.3,NA,NA,24.4,5.1,85.3,NA,NA,1770,NA,7.3,1610,NA,8,5.5,13.5,4850,NA,71.6,25600,1.7,NA,NA,89.1,55700,880,NA,NA,84.7,124000,3060,13.5,8,5.5,44,7.16979166666666,100.056770833333,49.46,2.02708333333333,22600,1.7,4832,NA,72.2,44,7.42812499999999,100.0725,87.09,3.57083333333333,10.87,719.675390562313,0.77,430.775623933081,7.23,883.095587747915,4.34,721.302666057725,50,41.7609423402282,47.7789771235407,65.9461879106649,NA,NA,NA,64.9196874055807,NA,NA,NA,23.5118055555556,665.756944444444,569.652083333333
"129",2020-03-03,2.06,95.2,NA,NA,21.2,5.9,92.7,NA,NA,2510,NA,7.1,3010,NA,8,5.75,13.75,4648,NA,71.8,32300,1.7,NA,NA,90.4,79600,680,NA,NA,85.9,118500,3680,13.75,8,5.75,40,7.16875,100.0946875,60.15,2.46833333333333,25300,1.7,4778,NA,71.7,49,7.440625,99.8903125,83.1,3.40166666666667,10.87,573.000829005311,0.77,406.750277313555,7.23,1036.52618270115,4.34,711.480136180793,50,35.9178238236027,47.0343995457318,74.9724451922216,NA,NA,NA,75.0956159295847,NA,NA,NA,22.805574912892,640.146341463415,553.307317073171
"130",2020-03-04,2.56,96,NA,NA,23.3,3.9,85.4,NA,NA,922,NA,6.4,2440,NA,7.5,6,13.5,4742,NA,72.4,23300,1.7,NA,NA,89,54100,980,NA,NA,86,100800,2960,13.5,7.5,6,44,7.26770833333333,100.076770833333,79.51,3.25958333333333,22000,1.7,4798,NA,72.6,41,7.35416666666666,100.056354166667,83.07,3.40166666666667,10.87,718.062554745989,0.77,411.837656878578,7.23,674.550468755752,4.34,642.080812857906,50,46.1837591196929,39.2618619969892,67.9093674262756,NA,NA,NA,67.5858340091916,NA,NA,NA,23.5694444444444,472.056944444444,571.031944444444
"131",2020-03-05,2.52,95.7,NA,NA,22.7,4.3,85.9,NA,NA,910,1850,6.5,2650,8750,8,5.5,13.5,4652,850,71.8,20700,1.7,NA,NA,89,46700,1040,NA,NA,85.2,100100,3780,13.5,8,5.5,59,7.25624999999999,99.984375,76.24,3.12375,25600,1.7,4768,1080,72.1,39,7.29583333333334,99.6736458333334,84.86,3.47791666666667,10.87,704.633943492683,0.77,403.581531132086,7.23,743.73513221788,4.34,646.047155088496,50,44.3641500210165,39.1872085001431,68.3705484394373,NA,NA,NA,67.8968692894603,NA,NA,NA,16.8387769284225,540.018763029882,589.909659485754
"132",2020-03-06,1.33,89.6,NA,NA,24.6,3.9,89.5,NA,NA,943,NA,6.5,2340,NA,8.15,5.35,13.5,4732,NA,71.6,21500,1.7,NA,NA,89.6,55900,1100,NA,NA,85.9,99900,2820,13.5,8.15,5.35,66,7.25063291139241,99.9545569620253,68.56,2.88095238095238,23000,1.7,4762,NA,71.5,32,7.33544303797468,99.936582278481,85.78,3.54571428571429,10.87,348.185540869018,0.77,455.69095151801,7.23,679.098000005791,4.34,651.355054250022,50,37.6641223775153,41.1781595364111,67.7216145150656,NA,NA,NA,67.8797953711125,NA,NA,NA,15.952744961779,562.863794301598,425.446838082001
"133",2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,7.5,5,NA,7.27291666666667,99.96,54.75,2.24291666666667,NA,NA,NA,NA,NA,NA,7.40208333333333,99.9422916666666,71.45,2.92333333333333,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,41.1781595364111,NA,NA,NA,NA,NA,NA,NA,NA,13.0500347463516,531.674079221682,334.656706045865
"134",2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,5.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7.5,5.5,NA,7.24456521739131,99.9686956521739,52.93,2.25608695652174,NA,NA,NA,NA,NA,NA,7.37608695652174,99.9642391304348,72.71,3.10521739130435,10.87,NA,0.77,NA,7.23,NA,4.34,NA,50,NA,41.1781595364111,NA,NA,NA,NA,NA,NA,NA,NA,13.1369565217391,588.679710144928,388.190579710145
"135",2020-03-09,2.72,93.8,NA,NA,26.2,5.2,88.2,NA,NA,1260,NA,6.9,1310,NA,8.2,5.3,13.5,4696,NA,72.3,21200,1.6,NA,NA,89.8,62900,960,NA,NA,86.3,99900,2680,13.5,8.2,5.3,49,7.24583333333334,100.0375,59.8,2.45083333333333,20400,1.6,4690,NA,72.4,45,7.278125,100.0040625,80.98,3.315,10.87,745.457389191376,0.77,478.279910253839,7.23,907.485125007738,4.34,694.658178838113,50,43.3046356601206,41.4868982003896,69.4600564350357,NA,NA,NA,69.3070108341529,NA,NA,NA,17.8430555555556,631.505555555556,381.577777777778
"136",2020-03-10,3.23,95.7,NA,NA,23.1,5.3,91.1,NA,NA,1490,NA,6.6,1680,NA,8.3,5.9,14.2,4770,NA,72.5,22300,1.6,NA,NA,90.2,82500,1280,NA,NA,86.3,91500,2900,14.2,8.3,5.9,40,7.02916666666667,96.6793749999999,68.21,149.93625,21100,1.6,4804,NA,72.7,37,6.58854166666667,96.6214583333333,80.25,150.429166666667,10.87,903.161760905303,0.77,435.554614744976,7.23,929.056747604076,4.34,664.455649323413,50,45.6552499644628,43.4343834285616,73.3678652753797,NA,NA,NA,73.0987518766214,NA,NA,NA,20.7708628005658,631.144271570014,450.210042432815
